sim_swap_time_gap_minutes,device_change_flag,sim_type_change_flag,imsi_change_flag,iccid_change_flag,otp_and_sim_change_geo_hash_length,recent_sim_activation_days,num_sim_changes_last_30d,previous_sim_holder_tenure_days,account_age_days,ip_change_flag,sim_swap_flag
2468,0,1,1,0,0.19,117,3,182,1384,0,1
7382,1,1,0,1,0.34,84,3,617,1724,0,1
64,1,1,0,0,0.13,227,3,550,1427,0,1
8742,1,0,0,1,0.82,301,4,78,755,1,1
3462,0,0,0,1,0.78,321,3,669,621,1,0
8542,0,0,0,1,0.83,43,3,842,1723,0,0
3671,0,1,1,1,0.49,103,0,310,1500,0,1
3740,1,1,1,0,0.6,213,5,468,812,0,1
2806,1,1,0,0,0.54,155,2,494,1568,0,1
9326,1,0,0,1,0.17,110,3,214,1600,1,1
6676,0,0,0,0,0.03,278,1,923,250,0,0
8382,0,0,0,0,0.69,320,5,953,811,1,0
8598,0,1,0,1,0.09,52,5,742,1400,1,1
9775,1,0,0,1,0.24,146,3,13,136,0,1
9242,1,0,1,0,0.09,294,0,841,7,0,1
4735,1,0,1,0,0.89,57,2,413,1758,0,1
4933,1,1,0,1,0.82,112,0,679,1644,1,1
3052,1,1,1,0,0.11,81,3,368,83,1,1
3523,1,0,0,1,0.37,122,0,602,1316,0,1
6352,1,1,0,0,0.71,112,3,821,1729,1,1
2914,1,0,0,0,0.31,298,3,1007,1042,1,1
2344,1,1,1,1,0.8,213,0,944,62,0,1
9480,0,0,0,0,0.33,167,5,594,1023,1,0
1590,1,1,1,0,0.47,295,0,1038,381,1,1
3880,1,0,1,0,0.16,87,5,1058,669,1,1
9600,0,1,0,0,0.69,72,5,924,1065,0,0
8762,1,1,1,0,0.59,248,2,925,1068,1,1
7768,0,0,0,1,0.55,18,0,727,1679,0,0
2529,0,0,0,0,0.97,204,3,1036,1401,0,0
7961,1,1,1,0,0.19,225,0,809,859,0,1
4454,0,0,0,0,0.84,214,4,217,1742,0,0
3039,0,1,0,1,0.34,327,2,705,1562,0,1
2777,0,0,0,0,0.08,12,5,735,1468,0,0
3937,0,1,1,0,0.04,61,2,756,678,1,1
2803,0,0,0,1,0.48,168,2,225,284,0,0
133,0,0,1,0,0.27,152,3,439,1603,1,1
4207,0,0,0,0,0.29,340,4,142,1569,1,0
473,0,1,1,0,0.54,15,2,164,572,1,1
7267,1,1,1,0,0.73,176,1,99,1260,1,1
4314,1,1,0,0,0.94,166,5,389,1463,0,1
8891,1,0,0,0,0.48,330,2,213,737,0,0
3387,1,1,1,1,0.07,172,3,187,821,1,1
3839,0,1,0,0,0.69,249,1,141,1338,0,0
4046,0,1,1,0,0.43,213,3,1076,77,0,1
2477,0,1,1,0,0.85,40,5,547,1277,0,1
6961,0,1,0,0,0.96,44,0,1071,1427,0,0
5280,0,1,1,1,0.4,98,5,900,441,1,1
3410,0,1,0,1,0.09,250,1,64,396,1,1
516,0,0,0,1,0.8,347,1,359,1406,0,0
7153,0,1,1,1,0.78,360,3,368,868,0,1
2203,0,1,1,1,0.28,72,4,35,984,0,1
1301,1,1,0,0,0.58,271,4,291,260,0,1
3751,1,1,0,0,0.15,344,2,228,954,0,1
5996,0,0,1,0,0.7,131,1,678,1526,1,0
9060,0,0,0,0,0.13,48,1,962,301,0,0
5508,1,0,1,1,0.73,143,3,8,1695,0,1
7869,1,1,1,1,0.01,151,2,371,1247,1,1
7659,1,0,0,0,0.78,220,1,611,1320,1,0
4345,1,0,1,1,0.21,293,1,633,1200,1,1
1968,1,0,0,0,0.97,162,0,591,1409,1,0
4545,1,1,1,1,0.92,251,2,884,1014,0,1
778,0,1,0,0,0.59,181,3,446,1770,0,0
8636,1,0,1,0,0.39,42,1,250,1357,1,1
5219,1,0,0,0,0.54,253,4,680,1231,1,0
3695,1,0,1,1,0.3,26,2,131,187,1,1
2430,1,0,1,0,0.39,27,3,177,867,0,1
684,0,1,1,0,0.98,341,4,972,315,0,1
9773,1,1,1,1,0.22,315,0,54,354,0,1
4986,0,1,0,1,0.27,314,4,584,1602,0,1
6924,1,0,1,0,0.01,241,3,575,853,0,1
7575,0,1,1,1,0.2,143,4,717,1260,1,1
4914,1,1,1,0,0.72,201,1,747,937,0,1
2913,1,1,1,0,0.18,16,4,810,465,1,1
2261,1,1,1,1,0.47,109,0,759,420,1,1
1794,0,1,0,1,0.78,108,5,56,876,1,1
5381,1,1,0,1,0.29,116,0,397,1013,1,1
6112,1,1,1,0,1.0,320,5,991,1169,0,1
2076,0,1,1,1,0.91,212,5,231,822,0,1
2445,1,1,1,0,0.78,54,5,337,241,0,1
2957,1,1,0,0,0.97,268,3,809,741,1,1
9139,1,1,0,1,0.34,156,0,113,1519,0,1
1954,1,0,1,1,0.84,86,4,28,1755,1,1
9926,1,1,1,0,0.93,5,3,647,633,1,1
5277,0,0,0,1,0.77,317,3,645,55,0,0
8262,1,1,0,1,0.41,157,5,762,333,1,1
4453,1,0,1,0,0.04,168,1,684,698,0,1
9570,1,1,0,1,0.66,284,5,517,319,0,1
1659,0,0,0,1,0.54,361,4,849,143,1,1
6224,0,1,0,1,0.72,49,1,103,1301,0,1
3938,1,0,0,1,0.61,123,1,132,1771,0,1
4017,1,0,0,0,0.1,116,4,719,1422,0,1
5986,1,0,1,0,0.02,18,1,711,297,1,1
1477,0,0,0,1,0.72,312,0,1028,1089,0,0
9343,0,1,0,0,0.61,17,2,523,1336,1,0
1651,0,1,1,1,0.88,131,5,622,1529,1,1
710,0,0,0,1,0.86,337,3,962,1694,0,0
6107,1,1,0,0,0.43,65,2,503,1473,0,1
1092,0,1,0,0,0.48,358,1,322,505,0,0
2896,1,0,1,0,0.92,236,5,892,1627,1,1
7388,0,0,1,1,0.04,253,0,486,603,0,1
6232,0,1,0,1,0.06,3,4,817,1192,0,1
9620,0,0,0,1,0.0,72,4,721,1735,1,1
9762,0,1,1,1,0.74,163,1,794,483,1,1
5854,0,0,0,1,0.2,81,5,417,1689,1,1
7510,1,1,1,0,0.36,144,1,145,1043,0,1
1900,0,1,1,0,0.61,246,0,188,1369,0,1
5815,1,0,0,0,0.55,358,1,955,179,1,0
5257,0,1,1,0,0.3,216,0,693,396,1,1
6805,1,1,1,1,0.89,52,0,517,1068,1,1
190,0,1,0,1,0.76,182,3,929,1690,0,1
16,0,0,0,1,0.06,361,0,388,1699,0,0
2732,0,0,1,1,0.59,0,5,801,1077,1,1
7612,0,0,1,1,0.54,99,0,440,30,0,1
7258,0,1,1,1,0.99,243,1,69,901,0,1
5004,1,0,0,1,0.63,12,0,373,712,1,1
531,0,0,1,0,0.45,247,3,16,471,1,1
4007,1,0,0,1,0.34,362,2,10,1274,1,1
6555,0,0,0,0,0.46,41,1,936,1583,0,0
8966,1,0,0,0,0.82,196,4,1028,1447,0,0
7777,0,0,1,0,0.95,86,4,89,1143,0,0
1139,1,1,1,1,0.47,87,1,32,818,0,1
2466,0,1,1,1,0.38,256,2,870,1722,1,1
8174,1,1,0,1,0.61,333,4,432,899,0,1
8524,0,1,1,1,0.74,4,0,102,1652,1,1
5242,1,1,1,1,0.24,12,3,56,1586,1,1
7663,1,0,1,0,0.23,28,5,629,1465,1,1
9807,0,1,0,0,0.07,352,1,612,1254,0,0
7710,1,0,0,0,0.95,150,4,174,467,1,0
9283,1,1,0,0,0.48,45,5,257,100,0,1
5427,1,0,0,0,0.61,231,4,1077,1361,1,0
5295,1,0,0,0,0.81,14,5,770,675,1,0
4362,1,0,1,1,0.5,46,3,451,43,1,1
7209,0,1,0,0,0.7,311,5,849,214,0,0
8287,0,0,1,0,0.74,179,5,255,1151,1,0
7846,0,0,0,1,0.87,317,1,603,774,0,0
5027,1,1,0,1,0.69,84,4,483,1533,1,1
5062,1,1,0,0,0.27,154,4,145,1133,1,1
1429,0,0,1,1,0.73,104,2,970,1618,0,1
4530,0,1,0,1,0.1,263,3,786,1001,0,1
3997,1,1,0,1,0.06,233,1,149,776,1,1
2349,0,1,0,1,0.39,363,3,850,162,1,1
5529,0,0,1,1,0.19,250,4,978,1716,0,1
9562,0,1,0,0,0.86,237,5,637,185,1,0
1526,1,0,0,1,0.03,13,2,1032,912,1,1
9626,0,1,1,1,0.98,25,1,196,1276,1,1
9026,0,1,1,1,0.91,176,2,830,334,1,1
186,0,1,1,0,0.07,103,5,1020,1251,0,1
8572,1,1,0,0,0.76,84,5,76,918,0,1
3479,0,0,1,1,0.26,93,3,754,78,1,1
4145,1,1,1,0,0.74,28,1,685,138,1,1
7370,0,0,1,1,0.17,47,3,26,222,0,1
7855,1,0,1,0,0.52,357,1,267,1117,1,1
6908,0,1,1,0,0.37,71,2,515,1246,0,1
9843,0,1,1,0,0.8,166,4,940,37,1,1
8676,0,0,0,1,0.36,165,2,671,1078,0,0
7933,1,1,1,0,0.68,332,3,759,85,0,1
3162,0,0,0,1,0.99,102,2,771,1793,1,0
9942,1,1,0,1,0.02,186,0,124,221,1,1
9825,0,1,0,1,0.3,98,3,282,1253,0,1
5259,1,1,0,1,0.11,313,0,916,1013,0,1
565,0,0,1,0,0.4,38,0,863,100,0,0
2925,0,1,0,0,0.09,221,5,752,814,0,1
8101,1,1,1,1,0.23,28,5,1078,1279,0,1
5414,1,0,1,1,0.33,300,3,558,1818,0,1
8031,1,1,0,0,0.56,203,0,820,1792,0,1
897,1,0,1,1,0.86,229,1,209,30,1,1
2740,1,0,1,0,0.39,179,4,617,675,0,1
4488,1,1,0,1,0.5,199,3,995,1686,0,1
9807,0,0,0,1,0.47,0,4,258,259,1,1
5297,0,1,0,0,0.03,292,0,824,1189,0,0
6843,0,0,1,0,0.81,251,1,231,1819,1,0
3574,0,0,0,0,0.18,198,1,415,1779,1,0
3591,0,1,0,1,0.24,166,5,531,1547,1,1
1820,0,0,1,0,0.67,314,1,670,928,1,0
2321,1,0,0,1,0.01,284,1,848,722,0,1
2568,1,1,0,1,0.42,258,0,800,1273,1,1
5333,0,1,0,1,0.31,44,1,1078,1064,0,1
6247,0,1,0,1,0.38,261,0,259,646,0,1
4113,1,0,1,1,0.75,80,5,158,305,0,1
9852,0,1,1,0,0.2,286,3,450,1773,0,1
9141,1,1,1,0,0.46,94,3,12,5,1,1
523,0,1,1,0,0.29,154,0,772,1282,0,1
7348,0,1,1,1,0.94,169,5,961,1795,0,1
6130,1,1,0,0,0.44,176,2,353,885,1,1
9393,1,0,1,1,0.01,54,3,258,722,1,1
8951,1,1,0,1,0.25,347,3,875,716,0,1
4330,0,0,1,0,0.93,274,1,958,91,1,0
9758,0,0,1,1,0.81,257,2,17,833,0,1
1962,1,0,1,1,0.33,307,3,889,705,0,1
2832,1,1,1,0,0.45,63,5,373,570,0,1
7357,0,1,0,0,0.96,241,3,723,631,0,0
4873,0,1,0,1,0.02,156,4,776,733,1,1
4218,0,1,0,1,0.21,168,5,85,1823,0,1
2419,1,0,1,1,0.74,56,0,490,1478,0,1
8248,1,1,1,1,0.66,344,0,731,1368,0,1
2279,0,0,0,1,0.21,197,5,423,1475,1,1
1866,1,0,1,1,0.75,121,3,695,1719,1,1
1578,1,1,0,0,0.43,315,1,445,1308,1,1
9383,0,1,1,1,0.4,310,4,688,1201,0,1
10004,1,0,1,1,0.25,346,4,407,190,0,1
263,0,1,0,1,0.84,102,4,829,1358,1,1
624,1,1,1,0,0.61,228,1,826,1816,0,1
1547,1,1,0,1,0.02,197,4,56,1179,0,1
8582,0,1,1,0,0.07,256,2,528,1132,1,1
5743,0,1,1,1,0.81,335,4,264,1495,1,1
7186,1,0,1,1,0.71,10,5,986,628,1,1
4507,0,1,0,0,0.8,188,1,745,1317,0,0
9977,1,0,0,0,0.93,206,0,998,411,0,0
6995,1,0,1,0,0.39,234,1,794,1623,1,1
7499,0,1,1,1,0.1,243,0,293,371,1,1
2389,1,0,1,1,0.16,150,4,525,1492,0,1
3915,1,0,0,1,0.52,348,5,543,690,1,1
5826,1,0,1,0,0.72,145,2,377,473,1,1
6715,0,0,0,1,0.09,165,4,450,1031,0,0
6187,0,0,1,0,0.71,352,5,275,34,1,0
373,0,1,0,0,0.2,87,5,527,422,1,1
8320,0,1,0,1,0.43,273,0,252,368,1,1
512,1,0,1,0,0.5,341,0,845,361,1,1
9003,1,0,0,0,0.82,146,3,708,594,1,0
8889,0,1,0,1,0.81,69,4,568,295,0,1
4688,0,1,1,0,0.48,201,5,506,75,0,1
2029,1,1,0,0,0.69,220,5,498,1689,0,1
8523,1,0,0,1,0.79,5,1,423,946,0,1
598,1,1,0,1,0.34,131,0,239,1336,1,1
7135,0,1,0,0,0.02,184,4,60,1643,0,0
7513,1,1,1,0,0.79,168,0,77,1464,1,1
7289,1,0,1,0,0.88,191,5,818,1360,1,1
3493,0,0,1,1,0.79,282,3,942,1689,1,1
9163,1,1,1,0,0.86,309,2,989,1364,1,1
9716,0,0,1,0,0.42,139,2,520,1454,0,0
100,1,1,0,1,0.31,295,3,651,458,0,1
4726,0,1,1,0,0.76,333,4,501,413,0,1
9491,0,0,0,0,0.02,265,0,526,1358,1,0
9685,0,0,1,1,0.63,230,4,849,1776,1,1
4704,1,0,0,0,0.81,308,4,235,38,0,0
3449,0,1,1,0,0.71,322,2,202,1791,0,1
2953,0,1,0,0,0.28,92,0,261,895,0,0
7145,1,0,1,0,0.47,65,4,263,1550,0,1
3514,1,0,0,1,0.23,98,5,385,143,0,1
9583,1,0,1,1,0.83,259,1,379,1532,1,1
5584,1,1,0,0,0.14,303,0,719,912,0,1
8917,0,0,1,0,0.26,258,0,630,578,1,0
6169,1,1,1,0,0.24,132,4,732,273,1,1
6462,1,1,0,0,0.96,104,4,749,403,0,1
5154,1,1,1,1,0.78,99,2,526,1694,0,1
8190,0,1,0,0,0.84,245,4,25,770,0,0
7887,0,1,1,0,0.12,131,1,423,1632,1,1
8502,0,0,1,0,0.06,229,5,783,1145,1,1
4761,0,0,1,0,0.2,252,4,872,992,0,0
6465,1,0,1,1,0.97,269,2,667,1566,0,1
4057,0,1,0,0,0.68,8,1,282,1806,1,0
971,1,0,1,0,0.8,219,0,477,211,1,1
7324,0,0,0,1,0.13,313,0,445,1212,1,0
779,0,0,0,0,0.12,196,4,864,1562,1,0
2163,0,0,0,1,0.31,38,5,858,358,0,0
8452,1,1,1,0,0.29,347,1,603,521,1,1
7899,0,1,0,1,0.14,120,2,193,546,1,1
5669,0,1,1,1,0.84,134,5,782,182,1,1
8450,0,1,1,0,0.53,358,0,234,1028,1,1
6482,1,1,1,1,0.86,18,3,876,297,0,1
4425,0,0,1,0,0.52,28,5,728,1382,1,1
4264,0,0,1,1,0.12,365,2,196,1704,1,1
8536,1,0,0,0,0.24,82,2,897,1498,1,0
3827,1,0,1,1,0.5,152,0,97,1702,0,1
5640,1,1,0,0,0.47,186,1,97,481,1,1
5000,1,0,0,1,0.28,48,3,653,123,1,1
539,0,0,1,1,0.15,102,4,1027,1030,1,1
1976,0,0,0,1,0.05,191,4,278,1497,0,1
7029,1,1,1,0,0.58,10,1,117,565,1,1
2488,0,0,1,0,0.51,219,2,633,327,1,1
8347,0,1,1,1,0.23,225,1,389,631,0,1
539,1,0,0,1,0.68,224,3,1077,824,1,1
7803,0,1,0,0,0.79,321,2,18,1031,0,0
6621,0,0,0,1,0.48,94,5,684,1702,0,0
9254,0,0,0,1,0.26,365,2,497,1375,1,0
7586,1,1,1,1,0.61,54,3,244,757,0,1
6725,0,1,0,0,0.33,44,5,282,1392,0,0
5408,0,0,0,0,0.11,82,3,132,1660,0,0
4197,1,0,0,0,0.06,340,1,987,107,1,1
2773,1,1,0,1,0.46,64,1,519,1361,1,1
7847,0,1,0,1,0.35,310,5,970,757,1,1
2390,0,1,1,1,0.66,135,2,693,664,1,1
697,1,0,1,0,0.09,260,3,410,1400,1,1
5162,1,0,1,1,0.04,190,3,1034,549,1,1
7959,1,1,0,1,0.73,149,2,284,1033,0,1
8270,1,0,1,1,0.61,211,1,326,818,1,1
340,0,0,1,0,0.77,273,2,909,1384,0,0
5076,0,1,1,0,0.24,58,1,407,126,1,1
3715,1,1,0,1,0.96,270,0,370,993,1,1
206,0,0,0,1,0.66,316,4,1005,411,0,0
755,0,0,1,1,0.36,141,0,103,227,1,1
882,1,0,1,1,0.85,302,5,210,191,1,1
697,1,0,1,0,0.89,200,2,114,1732,0,1
6618,1,1,1,0,0.99,8,4,777,1494,1,1
7001,1,0,1,0,0.37,304,3,592,96,0,1
8778,0,0,0,0,0.14,39,3,967,1566,1,0
1418,0,1,0,1,0.51,248,0,1056,616,0,1
5461,1,0,1,0,0.89,234,4,324,271,0,1
2659,1,0,1,0,0.52,74,2,564,1820,0,1
6969,1,0,1,0,0.91,91,5,925,1415,1,1
7108,1,0,0,0,0.77,144,2,231,1817,0,0
2757,0,0,1,1,0.92,359,2,357,675,1,1
2980,0,1,1,0,0.51,154,0,709,837,1,1
2220,0,0,1,0,0.65,269,5,75,565,0,0
6913,0,1,0,0,0.04,243,4,1094,293,1,1
9170,1,1,1,1,0.13,191,4,890,1047,1,1
655,1,0,1,1,0.14,119,3,1088,323,1,1
1473,0,0,1,0,0.95,50,0,446,1090,0,0
3096,0,0,0,0,0.72,2,1,331,1019,0,0
9338,1,0,1,1,0.82,324,1,941,777,1,1
8244,0,0,1,0,0.64,59,3,257,1736,0,0
5440,1,1,1,0,0.42,346,4,151,924,0,1
2798,1,0,0,0,0.81,60,5,855,793,0,0
343,1,1,0,0,0.75,255,4,618,141,0,1
2418,1,1,0,1,0.15,193,4,1063,1804,1,1
2584,0,0,1,1,0.25,266,1,332,347,0,1
4534,0,1,1,0,0.17,42,3,346,400,0,1
5909,1,0,0,1,0.87,5,2,951,1818,1,1
3552,0,1,1,1,0.54,113,2,241,1550,1,1
2342,1,1,0,1,0.21,269,5,968,203,1,1
8059,1,1,1,0,0.06,89,3,530,1684,1,1
5639,1,0,0,0,0.07,181,3,622,1783,0,0
9606,0,0,0,1,0.09,17,3,381,1078,0,0
4820,1,1,1,1,0.36,199,4,547,1067,1,1
2065,1,0,1,0,0.24,38,5,853,554,0,1
6296,1,0,0,0,0.05,179,2,740,277,0,0
5663,1,1,0,0,0.5,76,3,35,654,0,1
8297,1,0,0,1,0.78,14,0,498,776,0,0
466,1,0,0,1,0.91,284,5,425,1168,1,1
5014,1,1,0,1,0.53,270,1,163,475,1,1
229,0,0,0,0,0.42,330,1,951,371,1,0
4443,0,1,1,0,0.28,53,3,530,607,1,1
7319,0,1,0,0,0.85,224,5,131,1393,0,0
896,0,1,1,1,0.4,288,5,1068,1366,0,1
579,1,0,1,1,0.92,77,2,934,576,0,1
5239,1,1,0,0,0.01,59,2,893,1127,1,1
6547,1,1,0,1,0.08,316,4,599,1417,1,1
4219,1,1,0,0,0.46,16,3,195,1282,1,1
4255,1,1,0,1,0.98,74,1,586,577,1,1
3664,1,1,1,0,0.47,46,2,285,277,0,1
6823,0,1,1,0,0.15,303,4,350,753,0,1
959,0,0,0,1,0.83,32,4,667,1034,0,0
7651,1,1,0,1,0.14,198,1,507,139,1,1
2975,0,0,1,0,0.13,23,1,227,1092,0,0
6310,0,0,0,0,0.42,152,1,619,942,1,0
6184,0,0,0,1,0.63,93,4,962,1483,0,0
212,1,0,0,1,0.66,115,0,940,791,1,1
4139,1,1,1,0,0.6,248,4,84,276,0,1
7787,1,1,1,1,0.06,117,5,693,1750,0,1
4183,1,0,1,1,0.42,226,2,1080,961,1,1
8084,1,0,0,1,0.05,356,5,744,1674,0,1
7678,1,1,1,1,0.16,139,4,604,1452,0,1
2044,0,1,1,0,0.71,19,2,344,1458,0,1
3275,0,1,1,0,0.97,354,4,338,1604,0,1
7610,1,0,1,0,0.09,308,1,538,513,0,1
597,1,1,1,1,0.33,296,0,709,828,1,1
4342,1,0,1,0,0.89,71,0,695,1697,0,1
613,1,0,0,0,0.73,262,0,701,309,1,0
2797,0,1,1,1,0.17,347,4,1085,1691,1,1
5582,0,0,1,0,0.75,354,0,922,260,0,0
3256,0,1,1,0,0.37,266,0,298,1400,1,1
3154,1,0,0,1,0.12,18,1,308,1527,1,1
3226,0,0,0,0,0.8,95,2,266,586,1,0
5931,0,1,1,0,0.99,249,0,592,721,1,1
6531,1,1,0,0,0.6,327,2,839,75,0,1
2219,0,0,1,1,1.0,7,0,899,797,0,1
6422,0,1,0,1,0.72,19,3,67,1201,0,1
1033,0,1,1,1,0.64,83,0,332,716,1,1
5573,1,0,1,0,0.49,352,2,1028,866,0,1
1782,1,1,0,1,0.37,129,4,130,784,0,1
6995,1,1,0,0,0.32,338,2,240,1721,0,1
6451,0,0,0,0,0.71,75,2,1083,734,0,0
999,0,1,0,0,0.59,38,1,686,1543,0,0
4076,0,0,0,1,0.3,207,4,798,969,1,1
7520,0,0,0,1,0.79,356,1,73,430,0,0
3543,1,1,0,1,0.29,270,0,568,935,0,1
8416,1,0,0,1,0.01,158,4,346,1041,1,1
5862,0,0,0,0,0.99,179,1,945,663,0,0
5816,0,0,1,0,0.49,282,0,376,1362,1,0
7836,1,1,1,1,0.33,164,5,193,1301,1,1
83,0,0,1,0,0.01,15,5,154,1041,1,1
2625,1,0,0,0,0.91,63,0,467,1700,1,0
5124,1,0,1,0,0.98,257,4,553,763,0,1
9007,1,1,0,0,0.37,286,0,892,1281,0,1
595,0,1,1,0,0.43,337,0,569,117,0,1
1142,1,1,0,1,0.72,170,5,322,831,1,1
2762,1,0,1,1,0.81,230,5,1058,1199,1,1
8948,1,1,0,0,0.98,307,4,1035,319,0,1
6278,1,0,1,0,0.41,98,1,104,453,0,1
1534,0,0,1,1,0.61,77,2,106,539,0,1
2870,0,1,1,1,0.35,147,3,937,1526,0,1
6057,1,1,1,1,0.11,10,4,1090,873,0,1
9277,0,0,0,1,0.04,211,3,114,1774,1,1
5284,0,0,1,1,0.33,213,4,132,1198,0,1
21,1,0,1,0,0.26,4,1,380,965,1,1
5067,1,1,0,1,0.12,86,2,489,1049,1,1
5805,0,1,1,0,0.19,314,0,541,400,1,1
5825,0,1,1,1,0.77,303,1,515,822,0,1
8640,0,0,1,1,0.24,300,1,559,1816,0,1
5715,0,0,0,0,0.63,270,3,958,1255,1,0
5923,1,1,0,0,0.67,181,3,761,916,1,1
314,1,0,1,0,0.02,25,0,755,117,0,1
6260,0,1,1,0,0.46,161,4,969,1530,1,1
5100,0,0,0,0,0.75,168,4,77,902,1,0
8449,0,1,0,0,0.77,74,0,1081,826,0,0
4226,1,1,0,1,0.72,267,0,818,755,1,1
7628,1,1,0,0,0.32,80,0,620,1407,0,1
1780,1,0,1,0,0.04,154,5,8,949,1,1
2335,1,0,1,1,0.51,73,1,604,480,0,1
6642,1,1,1,1,0.98,157,3,886,680,1,1
3921,0,0,0,0,0.83,102,3,376,593,0,0
34,1,0,0,1,0.16,160,1,649,445,1,1
7375,0,0,0,0,0.01,339,5,1082,58,0,0
2855,0,0,0,1,0.28,338,1,94,1176,0,0
6885,1,1,1,0,0.94,273,2,1045,1318,0,1
1406,0,0,0,1,0.59,156,3,131,1415,1,1
8561,1,1,0,0,0.13,271,3,873,1534,1,1
2927,1,1,1,0,0.43,237,3,415,643,0,1
2882,0,1,0,0,0.39,305,1,323,474,1,0
8052,1,0,1,1,0.12,28,0,340,1691,0,1
7875,1,0,1,0,0.94,256,1,554,739,1,1
2008,1,0,1,1,0.92,251,5,156,648,0,1
721,0,0,1,0,0.87,41,5,356,1628,0,0
6467,1,1,0,0,0.49,206,0,327,908,0,1
9596,1,1,0,0,0.55,189,2,558,1561,0,1
5648,0,0,0,1,0.68,303,1,231,744,1,0
6126,0,1,0,1,0.09,153,2,826,1539,0,1
5984,0,1,0,0,0.83,109,3,74,1299,1,0
1186,0,0,0,1,0.19,242,2,228,1560,1,1
9778,0,0,1,0,0.2,363,4,983,1689,0,0
8749,1,1,0,1,0.3,273,2,231,592,1,1
1047,0,0,1,0,0.15,181,2,858,1756,0,1
7692,1,1,1,0,0.1,124,3,715,321,0,1
1969,0,0,0,0,0.0,257,3,1062,1395,1,0
8095,0,1,1,0,0.38,283,2,1048,1079,0,1
1,1,0,0,0,0.05,310,0,817,1017,0,0
1035,1,0,0,1,0.88,92,1,79,745,0,1
5047,0,1,1,1,0.85,113,2,85,1140,1,1
645,0,0,0,1,0.06,186,1,778,446,1,1
9120,1,1,0,0,0.74,343,2,138,1550,1,1
1589,0,1,0,1,0.8,267,1,230,1161,0,1
50,0,0,0,1,0.51,26,0,696,262,1,0
4831,0,1,0,1,0.19,198,2,1072,514,0,1
6818,1,0,1,1,0.8,211,1,330,665,1,1
1299,0,1,1,0,0.8,95,2,188,1732,1,1
5300,1,1,1,1,0.36,319,3,27,791,0,1
2977,1,1,0,1,0.96,152,3,790,1366,0,1
3374,1,0,1,1,0.32,271,3,74,1420,0,1
8655,0,1,1,1,0.18,61,3,754,927,1,1
7434,1,0,0,1,0.46,261,1,141,115,1,1
9922,1,0,1,0,0.39,8,1,26,731,1,1
1438,1,0,0,1,0.44,32,5,95,881,0,1
4794,0,1,1,0,0.28,212,4,446,1010,1,1
4575,0,1,0,0,0.68,135,2,567,1438,1,0
10008,1,1,1,1,0.5,41,1,493,1319,0,1
6646,0,0,0,0,0.46,6,1,570,1743,0,0
8460,0,0,1,0,0.86,106,2,968,108,1,0
5194,0,0,0,1,0.25,38,1,984,1650,0,0
672,1,1,0,0,0.17,78,2,875,1687,1,1
1320,1,1,1,0,0.6,325,4,257,932,0,1
1499,1,1,0,0,0.97,2,5,617,420,1,1
3328,0,0,1,1,0.2,316,1,402,1543,0,1
2711,0,1,1,0,0.07,237,2,192,129,0,1
4604,0,1,0,0,0.81,146,4,475,1020,1,0
4228,0,0,1,0,0.68,175,2,445,810,0,0
6364,1,0,1,0,0.34,206,1,542,744,1,1
3062,0,1,0,1,0.44,51,1,445,762,0,1
3773,0,1,0,1,0.62,205,4,386,254,1,1
6714,0,0,1,0,0.51,194,4,944,1569,1,0
2975,1,0,0,0,0.55,231,0,856,718,0,0
7064,0,1,0,0,0.9,272,3,415,254,0,0
5771,0,0,0,0,0.24,127,4,1030,364,0,0
1735,1,0,0,1,0.01,282,4,301,154,0,1
5549,0,0,1,1,0.87,154,2,357,252,0,1
3443,1,1,0,1,0.86,42,3,100,1392,0,1
7595,1,1,0,1,0.85,109,1,434,1759,0,1
607,1,1,0,0,0.64,165,4,421,1799,1,1
1905,0,1,0,0,0.73,147,2,350,1517,0,0
298,0,1,1,1,0.19,87,3,694,777,0,1
1326,1,1,0,0,0.13,67,1,912,4,0,1
1098,1,0,0,1,0.52,362,3,791,62,0,1
645,0,0,0,1,0.28,300,5,357,588,1,1
2442,0,1,1,0,0.06,232,5,151,771,0,1
8578,0,1,0,1,0.02,293,5,771,284,0,1
1774,0,1,1,1,0.24,77,3,1093,350,0,1
323,1,0,0,1,0.49,22,0,447,61,0,1
4617,1,1,1,1,1.0,200,1,423,682,0,1
1478,0,1,1,1,0.19,153,1,528,5,1,1
3434,1,0,1,1,0.18,225,3,197,234,0,1
6222,1,1,1,0,0.58,100,0,492,573,0,1
5998,0,0,0,0,0.03,263,0,887,1560,1,0
2132,1,0,1,0,0.2,182,4,865,1744,0,1
3618,1,1,0,1,0.28,86,4,456,1431,1,1
568,0,1,0,1,0.3,237,2,11,1692,1,1
4909,0,1,0,0,0.96,197,0,367,335,1,0
7046,1,1,0,0,0.0,281,1,362,1051,0,1
7487,0,0,1,1,0.86,313,1,332,1136,1,1
1966,1,0,1,0,0.15,117,2,207,140,1,1
6018,1,1,0,1,0.98,299,0,537,1283,0,1
1628,1,1,1,0,0.44,301,4,0,752,0,1
3176,1,1,0,1,0.75,268,0,65,863,0,1
5351,1,0,0,0,0.7,265,5,162,1157,1,0
3374,0,1,1,1,0.55,140,4,798,412,0,1
9568,1,1,0,0,0.57,265,4,133,480,0,1
10030,0,0,0,1,0.45,120,5,453,1714,1,0
