sim_swap_time_gap_minutes,device_change_flag,sim_type_change_flag,imsi_change_flag,iccid_change_flag,otp_and_sim_change_geo_hash_length,recent_sim_activation_days,num_sim_changes_last_30d,previous_sim_holder_tenure_days,account_age_days,ip_change_flag,sim_swap_flag
4033,0,0,0,0,0.95,191,1,522,901,1,0
2105,1,1,1,1,0.14,20,5,69,1661,0,1
8867,0,1,0,1,0.07,241,4,646,670,1,1
2565,1,0,1,0,0.62,170,4,174,399,1,1
5697,0,1,0,1,0.01,192,1,571,1711,0,1
1723,0,1,1,0,0.73,21,0,728,123,1,1
3550,0,0,0,1,0.23,206,1,376,685,1,0
685,1,0,0,1,0.84,183,2,745,1469,0,1
4966,0,0,0,1,0.13,344,0,637,1685,1,0
9635,1,0,0,0,0.15,198,5,50,776,0,0
5275,1,0,1,0,0.35,116,4,767,1116,1,1
4486,0,0,0,1,0.88,168,1,371,1252,0,0
1431,1,0,1,1,0.76,142,3,120,1495,1,1
191,0,0,0,1,0.72,197,3,346,1146,0,0
2612,1,1,1,0,0.27,53,4,88,826,1,1
7476,0,1,1,1,0.67,234,4,646,1621,0,1
42,0,0,0,1,0.85,140,3,337,1770,0,0
6485,1,0,1,0,0.07,201,1,932,1093,1,1
8512,1,0,1,1,0.98,281,1,930,1336,0,1
3804,1,1,1,0,0.07,6,5,972,423,1,1
9522,0,1,0,0,0.1,215,5,81,460,1,0
2494,1,0,1,1,0.68,42,4,1019,1385,1,1
6142,1,0,1,1,0.57,167,2,675,1511,1,1
5362,0,0,1,1,0.72,6,1,727,1576,0,1
2541,1,0,1,1,0.03,41,0,452,1316,0,1
5664,1,1,0,0,0.0,210,4,405,63,0,1
1852,1,1,1,0,0.58,356,2,246,1303,1,1
2635,0,1,0,1,0.81,157,3,574,1632,0,1
396,1,0,0,1,0.43,92,5,351,1448,0,1
9475,1,1,1,0,0.98,296,1,126,1307,0,1
7386,1,0,1,0,0.88,77,0,859,794,0,0
1485,1,0,1,0,0.98,30,5,623,171,0,1
9373,0,0,1,1,0.64,22,1,59,819,1,1
223,1,0,0,1,0.47,297,4,944,211,1,1
2616,1,1,0,0,0.22,363,0,978,578,0,1
4834,1,0,0,0,0.97,286,0,719,1363,1,0
6109,1,0,0,0,0.8,254,1,198,1128,1,0
3449,1,1,1,1,0.71,166,2,646,56,1,1
7,0,1,1,0,0.66,71,2,740,643,0,1
2822,1,0,0,0,0.48,278,4,339,1609,1,1
7910,0,0,0,0,0.9,78,4,968,709,0,0
21,0,0,0,0,0.3,132,3,744,260,0,0
3790,0,0,0,1,0.73,328,2,745,205,1,0
9666,1,0,0,0,0.02,69,4,140,1044,1,1
1411,1,0,1,0,0.31,202,5,755,136,1,1
1974,1,0,0,0,0.29,112,1,462,263,0,0
4518,1,1,0,1,0.7,248,5,85,244,0,1
6723,1,0,0,0,0.34,62,4,550,1742,1,0
10062,0,1,1,1,0.18,334,3,143,603,1,1
1472,1,0,1,1,0.41,15,2,666,791,1,1
4053,1,0,1,0,0.85,244,0,570,1461,1,1
4357,0,0,0,0,0.5,350,2,952,1097,1,0
6444,1,1,0,1,0.03,136,0,523,1567,1,1
8790,1,0,0,0,0.51,243,4,582,1179,0,0
4689,1,0,0,1,0.42,160,3,1001,74,1,1
6970,0,0,1,1,0.82,365,5,511,1725,0,1
1558,1,0,1,0,0.58,124,2,39,842,1,1
2652,0,1,0,0,0.93,138,2,219,1254,0,0
1388,1,1,0,0,0.7,125,1,938,1817,1,1
5507,0,0,1,0,0.15,228,3,992,692,0,0
4480,0,0,1,0,0.33,323,5,944,152,0,0
7434,0,0,0,0,0.72,186,2,55,1489,0,0
5704,1,0,1,1,0.7,312,0,570,406,0,1
6736,1,0,1,1,0.85,28,5,233,1714,0,1
8392,0,1,1,1,0.07,161,5,52,284,0,1
4352,1,1,1,1,0.62,315,4,447,212,0,1
8101,1,0,1,0,0.45,294,4,568,1392,1,1
7048,0,1,0,0,0.21,296,1,1060,451,1,0
2989,0,1,0,1,0.65,92,2,143,1365,0,1
6706,1,1,1,0,0.32,63,2,642,828,0,1
6061,1,0,0,1,0.81,173,0,469,1359,1,1
2380,1,1,1,0,0.59,62,2,225,345,1,1
8633,1,1,0,0,0.82,58,1,585,1652,1,1
451,1,0,1,0,0.24,316,1,138,1770,0,1
2204,0,0,1,0,0.7,191,0,800,374,0,0
2103,0,0,0,0,0.93,192,3,676,1229,1,0
1433,1,0,1,0,0.28,235,0,655,787,0,1
3727,1,0,0,0,0.18,315,1,1048,998,1,0
7427,1,1,1,1,0.13,97,0,1038,1338,1,1
10022,0,0,1,0,0.03,192,4,311,511,0,0
7648,1,0,1,1,0.4,174,0,1064,642,1,1
1893,1,0,0,1,0.98,73,3,420,55,1,1
2557,0,0,1,0,0.16,41,2,622,1812,1,1
5563,0,1,0,0,0.09,122,0,919,335,1,0
5648,1,1,0,0,0.95,35,4,711,45,1,1
1504,0,1,1,1,0.03,316,3,1043,634,0,1
998,1,1,1,0,0.97,203,0,710,1619,0,1
2233,1,1,0,0,0.74,314,1,728,1697,1,1
7755,0,0,1,0,0.48,111,0,399,357,0,0
4828,0,1,1,0,0.92,265,0,417,1206,1,1
7984,1,1,0,1,0.45,105,5,602,663,0,1
1105,1,0,1,0,0.07,91,5,49,172,1,1
8363,1,1,0,1,0.1,184,2,155,772,1,1
6613,0,0,0,0,0.88,38,5,971,643,1,0
9038,1,0,1,1,0.12,292,2,354,762,1,1
7073,1,0,0,0,0.46,310,4,334,956,0,0
1375,1,0,0,0,0.76,202,4,410,1074,0,0
4733,0,1,1,0,0.81,126,0,306,837,1,1
7010,1,0,0,0,0.93,313,1,650,697,0,0
3977,1,1,1,1,0.43,54,4,298,1193,1,1
8012,0,1,0,1,0.45,344,5,624,581,0,1
1902,0,1,0,0,0.15,354,0,334,535,1,1
6373,0,0,1,1,0.64,350,0,249,41,1,1
3297,0,1,0,0,0.35,118,0,221,1695,1,0
3836,1,0,1,0,0.52,122,4,849,1466,0,1
2427,1,1,1,1,0.46,63,4,689,1167,0,1
1993,0,1,0,1,0.89,74,3,493,1485,1,1
5159,1,0,0,1,0.59,328,2,838,224,1,1
9763,1,1,0,1,0.77,354,2,513,87,0,1
3138,1,1,0,1,0.47,67,1,606,985,1,1
2418,1,0,0,0,0.67,337,5,471,1672,0,0
4409,0,1,0,1,0.3,36,1,6,1603,1,1
6008,1,0,0,0,0.93,291,4,652,292,1,0
9941,1,0,1,0,0.18,195,4,649,1766,1,1
7945,1,0,0,0,0.61,26,3,74,1256,1,0
3206,0,0,0,0,0.26,19,0,404,935,0,0
7611,1,0,0,0,0.28,54,2,630,1534,1,0
1836,0,0,1,0,0.11,54,4,596,319,1,1
1478,0,1,1,1,0.19,204,3,422,945,0,1
580,1,1,1,1,0.33,234,5,864,1668,1,1
192,0,0,1,0,0.58,16,4,421,715,0,0
4572,1,0,0,0,0.78,1,0,100,756,0,0
5562,0,1,1,0,0.47,178,3,1056,452,1,1
4164,0,0,1,1,0.57,45,2,143,331,0,1
1115,1,0,0,0,0.97,292,4,383,1027,0,0
1285,1,1,0,1,0.78,198,1,263,1123,1,1
3379,0,0,1,1,0.38,325,1,39,1094,1,1
9880,1,1,0,1,0.77,179,4,976,1362,0,1
1267,1,1,0,1,0.72,299,0,314,1220,1,1
981,0,0,1,1,0.95,161,4,119,153,1,1
7055,0,0,1,0,0.64,219,0,823,502,1,0
958,0,1,0,1,0.77,189,1,699,1703,1,1
8690,1,0,0,0,0.12,315,1,1036,1602,1,0
1799,0,0,1,1,0.78,339,1,354,558,0,1
3004,0,1,0,1,0.4,353,4,7,1717,1,1
5713,0,0,0,0,0.13,330,3,639,1300,0,0
346,1,0,1,0,0.51,167,5,469,1091,1,1
966,0,1,0,0,0.29,16,1,214,470,1,1
5499,1,0,0,0,0.02,137,2,157,322,1,1
6092,0,1,1,1,0.85,325,5,180,1562,0,1
926,1,0,1,0,0.44,181,5,1076,1171,1,1
4850,0,0,0,1,0.42,104,0,1049,394,0,0
7884,0,0,1,0,0.63,302,4,945,933,1,0
9101,0,1,1,0,0.24,49,3,678,1598,1,1
6131,1,0,0,0,0.68,350,5,79,1227,1,0
3433,1,0,0,0,0.49,334,3,376,1550,1,1
4405,0,1,1,0,0.75,274,1,793,174,0,1
4279,1,0,1,0,0.89,145,1,5,1398,1,1
5084,1,1,1,1,0.55,124,2,65,189,0,1
5408,0,1,1,1,0.25,255,3,339,375,0,1
3159,1,1,1,1,0.32,91,2,964,776,0,1
8700,0,0,0,0,0.68,187,5,68,108,0,0
2242,1,0,0,1,0.98,62,4,942,224,1,1
6492,0,0,0,1,0.88,246,3,30,594,1,0
7823,1,1,1,0,0.65,221,2,637,1768,1,1
6821,0,1,1,0,0.22,212,0,126,1369,0,1
4303,1,0,0,0,0.65,178,4,230,993,1,0
3465,0,0,1,1,0.75,54,3,346,1112,1,1
5751,1,0,1,0,0.13,69,1,694,1241,1,1
316,1,0,1,1,0.02,274,0,667,521,1,1
1836,0,0,1,1,0.11,279,0,197,926,1,1
4646,0,0,0,0,0.83,158,3,605,112,1,0
5364,1,1,0,1,0.73,6,2,302,965,0,1
8298,0,0,0,1,0.36,52,1,720,751,0,0
2640,0,0,1,0,0.72,27,5,593,1131,0,0
3564,0,1,1,1,0.79,198,1,401,1745,0,1
4886,0,1,1,0,0.47,169,4,581,1632,0,1
1614,0,0,0,0,0.05,77,0,951,419,0,0
9249,1,1,1,0,0.02,251,2,57,1630,1,1
4587,0,0,1,0,0.24,41,0,733,1270,0,0
1925,1,0,1,0,0.9,82,3,723,1745,0,1
3676,0,0,0,0,0.96,243,5,765,202,1,0
6657,1,1,0,1,0.9,326,3,500,294,1,1
6964,1,1,1,0,0.5,253,5,885,535,1,1
813,0,1,0,1,0.07,318,2,788,1577,1,1
8255,0,0,0,1,0.41,115,1,448,340,1,0
7395,0,0,1,1,0.99,306,3,474,917,1,1
1179,0,1,1,0,0.48,353,3,614,1074,0,1
9840,0,0,1,1,0.77,327,5,549,1796,1,1
403,1,1,0,1,0.33,203,3,599,833,0,1
2442,1,1,1,1,0.42,306,3,673,655,0,1
9818,0,1,0,0,0.71,307,0,293,249,0,0
6896,0,1,0,1,0.19,105,2,610,1030,0,1
5466,1,0,1,1,0.83,9,0,551,1305,1,1
8471,0,0,1,1,0.85,104,4,1076,500,1,1
5828,1,1,1,0,0.16,196,1,761,118,0,1
5344,0,1,1,0,0.63,43,5,687,1626,0,1
8609,0,1,1,0,0.37,303,3,591,919,0,1
3717,1,1,0,0,0.36,208,2,302,410,1,1
1039,0,0,1,0,0.32,353,2,491,1577,1,1
4169,1,1,0,0,0.91,185,4,126,1611,1,1
8317,0,1,1,1,0.56,325,3,790,1496,0,1
3666,1,1,1,0,0.31,85,2,529,148,1,1
8288,1,0,0,0,0.61,318,1,871,135,1,0
7705,1,1,1,0,0.79,54,1,945,1733,0,1
7081,0,0,0,0,0.44,10,5,120,1102,0,0
9292,0,0,0,0,0.9,285,3,995,285,0,0
5375,0,1,1,1,0.93,362,2,146,549,1,1
5067,1,0,0,0,0.71,326,3,221,283,1,0
7048,0,1,1,1,0.05,66,0,206,444,1,1
4769,0,0,1,0,0.1,317,2,475,1266,0,0
1073,0,0,0,0,0.86,175,4,784,936,1,0
3640,1,0,0,0,0.1,159,5,592,1208,1,1
4332,0,1,1,1,0.79,180,3,276,103,0,1
8777,1,1,1,0,1.0,342,0,561,603,1,1
759,0,0,1,0,0.8,167,5,5,693,1,1
4052,0,1,0,1,0.8,266,1,861,1689,0,1
368,1,0,0,0,0.39,364,3,976,802,1,1
1451,0,0,0,0,0.83,298,2,1090,525,1,0
8293,1,0,0,0,0.12,359,1,1058,1795,1,0
9753,0,0,0,1,0.91,228,1,884,127,1,0
2353,1,0,0,0,0.73,309,0,297,785,1,0
3498,1,1,0,0,0.71,93,5,89,1182,0,1
862,0,0,1,0,0.82,5,1,987,1343,0,0
5427,0,1,0,0,0.11,109,0,48,1240,1,0
5675,1,1,0,1,0.37,324,2,119,946,0,1
3622,1,0,0,1,0.84,258,4,494,1779,1,1
9304,0,1,1,1,0.33,157,1,766,1361,0,1
19,1,0,0,1,0.72,297,2,989,22,0,1
3777,0,1,1,1,0.12,153,2,643,1495,1,1
9857,1,0,1,1,0.49,213,1,1074,956,0,1
2243,0,1,0,0,0.11,61,0,504,713,1,1
3091,0,0,0,0,0.28,21,5,1034,1267,1,0
1004,0,1,1,1,0.3,325,0,31,1673,0,1
1226,1,1,0,0,0.37,160,3,284,368,0,1
6463,1,1,1,1,0.64,359,2,934,617,0,1
4326,0,0,1,1,0.45,127,1,756,1527,1,1
4980,1,1,0,1,0.47,276,1,755,92,0,1
2037,0,0,1,0,0.04,98,2,191,955,0,1
2355,0,1,0,1,0.28,122,3,135,41,0,1
5858,1,0,1,1,0.36,53,0,505,803,1,1
9575,1,1,1,0,0.98,48,4,945,577,1,1
4111,1,1,1,0,0.43,66,1,743,1578,0,1
7876,1,0,1,1,0.81,25,2,987,547,0,1
65,0,1,1,0,0.08,328,5,791,880,0,1
6646,1,1,1,0,0.91,179,3,545,306,0,1
852,0,1,0,1,0.36,83,1,412,353,1,1
3539,0,1,1,1,0.38,302,1,812,5,0,1
315,1,0,0,1,0.61,11,2,137,1722,1,1
1595,1,1,0,1,0.66,18,2,283,184,0,1
9859,0,0,1,0,0.68,306,5,687,1305,1,0
2055,0,0,0,1,0.39,178,2,758,924,1,1
9529,0,0,1,0,0.98,55,1,152,1098,0,0
1022,1,1,1,0,0.97,252,1,806,690,0,1
3422,0,0,0,1,0.22,328,3,291,333,1,1
9440,0,1,1,1,0.88,98,1,828,307,0,1
6998,0,1,0,0,0.13,196,5,218,614,1,1
9814,0,1,1,0,0.53,276,3,856,1236,0,1
5904,1,1,0,1,0.08,284,3,1083,1175,1,1
8131,0,1,1,1,0.06,172,2,659,199,1,1
7468,1,1,1,0,0.55,66,0,187,1095,1,1
9109,1,0,1,0,0.3,176,3,886,1585,0,1
1924,1,0,1,1,0.65,243,2,296,995,1,1
837,1,1,0,0,0.13,118,4,859,142,0,1
4126,1,0,0,0,0.35,31,3,388,866,1,1
9586,1,0,1,0,0.5,182,2,85,893,0,1
231,0,1,1,0,0.92,20,5,1034,555,1,1
7734,1,1,0,1,0.59,223,1,573,1734,0,1
2954,0,1,0,1,0.24,331,4,228,304,0,1
6853,1,1,1,1,0.67,40,2,391,630,1,1
3213,0,1,1,0,0.85,154,2,966,427,0,1
9194,1,0,1,0,0.54,285,5,787,1473,1,1
3846,0,1,1,1,0.38,258,4,915,5,0,1
3874,1,1,0,1,0.85,236,5,601,999,0,1
5986,0,0,1,0,0.68,7,0,419,1075,0,0
2944,0,1,1,1,0.15,168,2,891,1349,1,1
4917,1,1,0,1,0.65,293,1,933,1815,0,1
5549,1,1,0,0,0.93,138,5,1035,1278,0,1
6031,0,1,0,0,0.21,85,3,366,778,1,1
5370,1,1,1,0,0.13,125,3,122,1677,0,1
7437,0,1,0,1,0.68,218,1,1078,134,0,1
5266,0,1,0,0,0.88,177,3,367,200,0,0
1795,1,1,1,0,0.97,135,4,1004,376,1,1
3913,0,0,0,0,0.98,266,3,864,115,0,0
5590,0,0,0,1,0.79,254,0,277,26,1,0
5813,0,1,1,1,0.81,25,3,42,1318,1,1
8685,0,1,0,1,0.66,307,2,503,794,0,1
9310,1,0,0,0,0.67,125,1,731,1499,0,0
6099,1,0,0,1,0.22,333,0,1093,1460,1,1
852,0,0,1,1,0.45,28,0,462,1775,1,1
8649,1,0,0,0,0.8,332,3,195,1645,1,0
3956,0,0,0,1,0.64,46,1,824,548,0,0
7978,0,0,1,1,0.01,114,3,450,1278,0,1
2166,0,1,1,0,0.39,346,4,911,850,0,1
3368,0,1,0,1,1.0,216,5,69,1600,0,1
7781,0,1,0,1,0.25,118,1,999,903,1,1
313,0,1,0,1,0.92,120,1,161,680,0,1
10079,1,1,0,0,0.03,332,3,542,834,0,1
9113,0,1,1,1,0.22,323,4,616,689,0,1
5324,0,0,1,1,0.95,100,3,590,320,1,1
7978,1,1,1,1,0.19,275,4,445,853,0,1
4504,0,0,1,0,0.07,119,3,19,928,1,1
7362,1,1,1,1,0.96,293,4,269,518,0,1
5661,0,0,0,1,0.25,42,3,837,1730,1,1
7497,1,1,0,0,0.47,82,4,387,1609,0,1
2002,0,0,0,1,0.35,51,2,410,196,1,1
5591,0,0,0,0,0.06,110,2,244,1546,0,0
7196,1,1,1,0,0.08,213,1,1024,1192,0,1
5271,0,0,1,1,0.3,193,5,1081,1173,0,1
8744,1,1,1,0,0.24,20,0,51,28,0,1
2086,0,1,1,1,0.83,352,1,488,1427,1,1
3575,0,1,1,0,0.18,84,5,24,65,0,1
8737,0,0,1,0,0.71,193,0,1002,922,0,0
4214,0,0,1,0,0.69,221,1,123,976,1,0
8644,0,1,1,1,0.71,339,0,454,866,0,1
4837,1,1,0,1,0.08,50,5,969,98,1,1
1930,0,0,0,0,0.94,58,1,292,953,0,0
2523,0,1,1,0,0.48,107,4,714,1456,1,1
5079,0,0,0,1,0.92,315,0,974,1190,0,0
3173,0,0,1,1,0.9,169,0,577,1325,1,1
263,0,1,0,1,0.51,138,3,320,140,1,1
2187,1,0,1,1,0.96,258,2,802,331,0,1
6258,0,0,1,1,0.9,188,4,1069,238,1,1
3031,0,0,0,1,0.23,227,5,27,1626,0,0
5656,0,1,1,1,0.4,17,0,985,859,0,1
5041,0,0,0,0,0.95,135,5,132,295,0,0
9516,0,1,0,0,0.86,0,0,992,1797,1,0
7686,1,1,1,0,0.18,269,2,337,567,0,1
2612,1,1,1,0,0.06,308,2,884,230,0,1
1025,0,1,0,0,0.74,365,2,322,784,1,1
213,1,0,1,0,0.81,362,1,661,1201,0,1
5236,1,0,1,1,0.58,156,0,687,1210,0,1
3199,1,0,0,0,0.15,58,5,278,294,0,1
2450,1,0,1,0,0.99,109,0,429,420,0,1
9486,1,0,1,1,0.12,84,2,1039,495,0,1
5159,0,0,1,0,0.58,9,2,308,1397,0,0
6285,1,0,1,0,0.15,242,1,291,1730,0,1
9182,0,0,1,1,0.67,140,1,529,12,1,1
5809,0,0,0,1,0.57,58,4,732,1253,1,0
7215,0,1,1,0,0.76,91,2,471,720,0,1
4177,0,0,1,1,0.2,109,5,720,1683,1,1
7708,0,1,0,0,0.77,50,1,224,1758,0,0
3663,1,1,0,1,0.1,72,3,839,1476,0,1
555,1,0,1,1,0.78,216,1,212,1230,1,1
2585,0,0,0,0,0.71,266,2,662,874,0,0
4283,0,1,0,1,0.18,225,5,849,650,1,1
8905,1,0,1,0,0.4,250,2,27,341,1,1
4621,1,0,0,1,0.56,160,0,275,591,1,1
4262,1,0,0,0,0.66,238,2,970,654,1,0
2892,0,0,0,1,0.16,325,3,291,71,0,1
3637,0,0,0,0,0.66,110,5,695,1143,0,0
3933,0,0,0,1,0.7,198,5,674,248,1,0
5806,0,0,1,0,0.38,95,0,643,1173,1,0
7671,1,0,1,1,0.35,166,1,474,1412,0,1
6139,1,0,1,0,0.62,163,3,935,1795,1,1
8861,0,0,0,1,0.42,263,3,988,1557,1,0
1174,0,0,1,1,0.86,213,2,252,315,1,1
969,0,1,1,1,0.56,84,1,154,751,1,1
6605,0,1,1,0,0.44,130,0,538,565,0,1
3909,0,1,1,0,0.63,209,4,906,606,0,1
1547,1,1,1,0,0.14,18,5,619,285,0,1
1906,1,1,1,1,0.62,325,2,191,790,0,1
656,0,0,0,0,0.93,318,5,784,1578,1,0
107,1,1,0,0,0.07,91,2,402,705,0,1
7758,1,0,0,1,0.67,197,3,726,187,1,1
8311,1,0,1,1,0.07,248,5,231,1650,1,1
157,0,0,0,0,0.07,136,3,576,1407,1,0
2580,1,1,1,0,0.6,302,5,602,708,1,1
10050,0,1,1,0,0.54,124,4,0,1616,1,1
5319,0,1,1,0,0.85,189,3,731,1627,0,1
6731,1,1,1,1,0.77,337,3,270,1157,0,1
7807,1,1,0,1,0.77,258,5,949,745,1,1
5984,1,1,0,1,0.32,318,1,47,460,0,1
2123,1,0,0,1,0.48,274,2,22,1190,1,1
5467,1,1,1,1,0.43,245,3,139,96,0,1
14,0,0,1,1,0.13,355,4,251,1070,0,1
9813,1,1,0,1,0.24,30,2,532,192,1,1
816,1,1,1,1,0.23,34,3,661,1054,1,1
1373,1,1,0,0,0.6,77,2,997,533,1,1
2044,1,1,0,1,0.33,305,0,1035,981,0,1
136,0,1,0,0,0.27,362,2,244,981,0,1
2821,1,1,0,1,0.52,45,3,795,1518,1,1
7100,0,1,1,1,0.58,325,3,747,1554,0,1
8269,0,1,1,1,0.21,234,0,341,631,0,1
6990,0,0,1,0,0.34,304,1,684,72,0,0
2715,0,1,1,1,0.49,266,2,688,96,0,1
1895,1,1,1,1,0.9,253,5,431,1638,1,1
1051,0,1,0,1,0.11,271,2,310,378,1,1
2262,0,1,0,1,0.15,273,4,283,631,0,1
4876,1,0,1,1,0.58,73,1,48,191,0,1
2642,1,0,1,1,0.98,244,4,803,1253,0,1
2069,1,1,0,1,0.21,27,5,624,1745,1,1
2187,1,1,0,1,0.99,195,4,603,764,1,1
1533,1,0,0,0,0.92,320,2,370,199,0,0
4674,0,1,1,1,0.84,181,5,910,990,0,1
8535,1,1,0,1,0.77,191,0,1,1061,1,1
8576,1,0,1,1,0.33,161,2,16,215,0,1
2004,1,1,1,0,0.36,8,5,268,783,1,1
4299,1,0,0,1,0.9,285,4,233,1659,0,1
8011,1,0,1,1,0.01,38,0,241,1183,0,1
4850,0,0,0,0,0.88,257,2,214,1655,1,0
4400,1,1,1,1,0.04,153,1,205,1637,0,1
7549,1,1,0,0,0.67,166,2,725,411,1,1
9736,1,0,0,1,0.51,109,1,892,4,1,1
5753,0,1,1,0,0.28,80,0,939,511,1,1
637,0,1,0,0,0.84,320,1,35,1563,1,0
9587,1,0,1,0,0.1,138,1,85,733,0,1
7902,1,0,1,1,0.94,52,4,907,1388,0,1
9264,0,1,1,1,0.85,93,4,873,1145,1,1
860,1,0,1,0,0.05,356,0,52,459,0,1
1694,1,0,1,1,0.72,3,4,748,219,1,1
9155,0,0,0,1,0.36,186,0,534,956,1,0
9894,1,0,0,0,0.97,30,2,843,938,1,0
3707,0,1,0,0,0.36,365,5,804,96,0,0
1520,0,1,0,1,0.46,344,1,549,1284,0,1
729,1,0,0,1,0.37,110,0,596,1339,0,1
4878,1,0,1,0,0.02,249,1,970,813,0,1
1884,0,1,0,1,0.16,68,1,200,282,1,1
1285,1,1,1,0,0.95,7,3,952,13,0,1
1840,0,0,1,1,0.38,247,3,312,476,0,1
588,1,0,1,1,0.42,345,5,36,1733,1,1
3424,0,0,0,1,0.96,189,5,54,1594,0,0
47,1,1,0,1,0.54,38,3,653,1681,0,1
3206,0,1,0,1,0.3,130,1,444,1766,0,1
7692,0,0,1,0,0.46,122,5,122,1182,0,0
1917,1,0,1,0,0.29,257,0,290,483,1,1
7323,0,1,1,1,0.95,273,3,107,985,1,1
5391,0,0,1,0,0.64,58,4,469,652,0,0
5826,0,1,0,1,0.06,52,2,581,1405,1,1
6237,1,1,0,1,0.6,38,3,705,696,1,1
5898,1,0,1,1,0.57,364,5,127,633,0,1
5319,0,1,0,1,0.04,233,0,268,1030,0,1
4276,0,1,0,0,0.61,318,5,549,1144,0,0
1311,1,0,1,0,0.65,238,1,574,387,0,1
3096,0,0,0,0,0.99,262,3,57,579,1,0
8316,0,0,0,0,0.99,246,3,1008,1527,0,0
6286,0,1,0,1,0.46,141,4,990,870,0,1
9518,1,1,0,0,0.4,211,5,1026,650,0,1
2324,0,1,1,1,0.52,258,0,503,1108,0,1
9166,1,1,0,0,0.46,328,4,476,1689,0,1
8997,0,1,1,1,0.73,290,1,66,1319,1,1
9740,1,0,0,1,0.24,188,3,489,843,1,1
4239,1,0,0,1,0.04,49,5,958,716,0,1
2137,1,0,1,0,0.2,324,0,840,1722,1,1
425,0,1,1,1,0.64,94,4,20,1300,1,1
1555,0,0,1,0,0.6,311,3,351,1405,0,0
4124,1,1,0,0,0.63,209,5,301,1757,0,1
7937,1,0,0,0,0.33,284,0,618,1245,1,0
1715,1,1,0,1,0.64,63,4,1056,757,0,1
5043,1,0,1,0,0.26,245,4,157,67,1,1
795,1,0,0,1,0.01,306,2,527,1455,1,1
1516,1,0,1,0,0.73,208,3,1025,1459,1,1
9090,1,1,1,1,0.53,83,3,116,246,1,1
1220,0,1,0,1,0.85,75,2,394,8,0,1
2861,1,1,1,1,0.52,228,0,1063,766,1,1
2657,0,0,1,1,0.77,116,3,988,302,0,1
1799,0,1,1,0,0.33,326,2,1029,1121,1,1
7939,1,1,1,0,0.89,124,0,440,41,0,1
7530,0,0,0,1,0.98,243,3,449,1468,1,0
6958,1,0,0,0,0.49,116,4,723,995,1,0
8363,0,1,1,1,0.11,179,0,742,1785,0,1
2068,1,1,1,0,0.93,121,0,194,1138,1,1
4157,0,1,1,0,0.32,194,3,449,615,1,1
1541,1,1,1,1,0.97,15,2,717,1672,0,1
1884,0,1,1,0,0.75,268,3,827,1260,1,1
8179,0,1,0,0,0.39,123,5,328,1486,0,0
7006,0,1,0,1,0.91,294,2,1081,1522,0,1
999,1,0,1,1,0.26,319,0,197,515,0,1
1955,0,0,1,0,0.84,49,5,723,14,1,0
8444,1,0,1,1,0.48,189,0,225,1824,1,1
5373,0,1,1,1,0.8,354,0,111,1342,0,1
875,0,1,1,0,0.8,344,4,640,1425,0,1
6994,0,0,1,0,0.09,91,3,597,1739,1,1
5454,1,0,1,0,0.42,103,2,588,30,1,1
6060,1,1,0,0,0.14,115,2,260,1654,1,1
4737,0,1,0,1,0.93,283,2,233,1689,1,1
2210,1,0,1,0,0.41,132,0,29,972,1,1
1069,0,1,0,1,0.78,344,5,698,1160,1,1
5684,1,0,1,0,0.74,292,5,165,1622,0,1
9658,1,0,0,1,0.08,155,0,785,1271,0,1
3603,0,0,1,0,0.32,155,3,92,1742,1,1
4544,0,0,0,0,0.86,311,1,21,580,1,0
4140,0,1,1,1,0.25,14,4,154,1447,1,1
9569,1,0,1,0,0.67,40,3,956,1015,1,1
723,0,0,0,0,0.02,173,1,91,1318,0,0
8205,1,1,1,0,0.64,121,2,314,1301,1,1
8157,0,1,1,0,0.47,58,1,907,493,1,1
5711,0,1,1,1,0.75,169,0,863,519,1,1
618,1,0,0,0,0.55,48,5,958,146,1,1
1402,0,0,0,0,0.95,218,2,895,432,0,0
4773,0,0,1,1,0.97,199,3,915,1256,1,1
4593,1,1,1,1,0.62,234,5,305,832,1,1
3211,1,0,1,1,0.02,288,4,774,1459,0,1
5167,0,1,1,0,0.03,73,3,613,533,1,1
843,0,1,1,1,0.01,358,5,822,1790,1,1
6139,1,0,0,0,0.87,75,4,310,551,1,0
3977,1,0,1,1,0.59,317,0,546,1654,0,1
2356,0,1,0,1,0.57,23,5,38,339,1,1
72,1,1,0,0,0.51,321,5,84,379,1,1
708,0,0,1,1,0.93,331,1,251,1169,1,1
7786,1,1,1,0,0.54,228,4,649,1318,1,1
1263,0,0,1,0,0.67,339,2,1067,448,0,0
5603,1,1,0,0,0.19,100,3,654,407,1,1
3765,0,1,0,1,0.54,66,2,1010,1645,1,1
503,0,1,0,0,0.62,248,1,186,628,1,0
8744,1,0,0,0,0.57,36,1,815,388,1,0
3828,0,0,0,1,0.0,90,5,568,1240,0,1
577,1,1,1,0,0.94,82,4,774,696,1,1
1020,1,0,0,1,0.01,239,0,355,726,1,1
9019,0,1,1,1,0.56,319,4,285,1045,1,1
9125,0,0,0,1,0.27,234,5,369,407,1,0
8609,0,0,0,1,0.46,12,5,349,713,0,0
1296,0,0,0,1,0.09,102,2,623,1637,1,1
596,0,1,1,1,0.85,70,0,70,1786,0,1
1081,1,0,0,1,0.71,2,4,604,1539,1,1
